resource_name,url,speed_mb
CCTV5体育,http://kouki.pro:8888/udp/239.49.8.75:8000,0.30898
CCTV5体育,http://61.178.227.57:9901/tsfile/live/0005_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0,0.41915
CCTV5+,http://221.7.175.154:8445/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0,1.19030
CCTV5+,http://120.76.248.139/live/bfgd/4200000246.m3u8,2.02493
CCTV5+,http://153.0.171.163:85/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0,0.78673
CCTV5+,http://223.78.65.165:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0,1.83936
CCTV5+,http://223.112.114.228:50080/newlive/live/hls/180/live.m3u8,3.29691
CCTV5+,http://61.178.227.57:9901/tsfile/live/0141_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0,0.40349
CCTV5+,http://183.129.255.66:8480/hls/6/index.m3u8,0.80321
CCTV5+,http://118.122.144.115:8888/newlive/live/hls/6/live.m3u8,0.23314
CCTV5+,http://221.226.51.220:50081/newlive/live/hls/6/live.m3u8,1.13067
CCTV5+,http://113.57.140.161:10081/newlive/live/hls/6/live.m3u8,0.24066
CCTV5,http://221.7.175.154:8445/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0,0.88639
CCTV5,http://120.70.60.179:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0,0.51222
CCTV5,http://112.99.195.122:65000/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0,0.49772
CCTV5,http://118.122.144.115:8888/newlive/live/hls/5/live.m3u8,0.42943
CCTV5,http://221.226.51.220:50081/newlive/live/hls/5/live.m3u8,1.08704
CCTV5,http://112.30.73.119:9901/tsfile/live/0005_2.m3u8?key=txiptv&playlive=0&authid=0,1.70639
CCTV5,http://120.70.60.179:85/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0,0.52274
CCTV5,http://153.0.171.163:85/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0,1.22072
CCTV5,http://183.129.255.66:8480/hls/5/index.m3u8,1.14746
CCTV5,http://111.8.242.127:9999/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0,0.52509
CCTV5,http://113.57.140.161:10081/newlive/live/hls/5/live.m3u8,1.21303
CCTV5,http://119.62.24.75:50085/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0,1.22940
CCTV5,http://183.94.146.79:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0,1.55585
CCTV5,http://120.76.248.139/live/bfgd/4200000064.m3u8,1.22670
CCTV5,http://112.30.73.119:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0,0.53239
CCTV5,http://221.7.49.226:50085/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0,1.07517
CCTV6,http://120.70.60.179:85/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0,0.55367
CCTV6,http://120.70.60.179:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0,0.36552
CCTV6,http://183.129.255.66:8480/hls/7/index.m3u8,0.69931
CCTV6,http://120.76.248.139/live/bfgd/4200000065.m3u8,1.92431
CCTV6,http://118.122.144.115:8888/newlive/live/hls/7/live.m3u8,0.37352
CCTV6,http://183.94.146.79:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0,0.88141
CCTV6,http://218.13.170.98:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0,0.66995
CCTV6,http://221.7.49.226:50085/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0,0.92983
CCTV6,http://153.0.171.163:85/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0,0.63357
CCTV6,http://119.62.24.75:50085/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0,0.99098
CCTV6,http://111.8.242.127:9999/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0,0.72842
CCTV6电影,http://61.178.227.57:9901/tsfile/live/0006_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0,0.63957
CCTV7军农,http://61.178.227.57:9901/tsfile/live/0007_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0,0.74160
CCTV7,http://120.70.60.179:85/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0,0.59200
CCTV7,http://183.129.255.66:8480/hls/8/index.m3u8,0.42466
CCTV7,http://118.122.144.115:8888/newlive/live/hls/8/live.m3u8,0.24512
CCTV7,http://120.76.248.139/live/bfgd/4200000127.m3u8,2.11684
CCTV7,http://120.70.60.179:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0,0.43060
CCTV7,http://219.147.245.238:25480/newlive/live/hls/8/live.m3u8,0.92633
CCTV7,http://112.99.195.122:65000/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0,0.28844
CCTV7,http://221.7.49.226:50085/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0,1.02702
CCTV7,http://36.136.38.87:85/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0,0.70603
CCTV7,http://119.62.24.75:50085/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0,0.72626
CCTV7,http://182.150.23.74:808/hls/7/index.m3u8,0.20097
CCTV7,http://153.0.171.163:85/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0,0.65729
CCTV7,http://36.136.38.87:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0,0.68438
CCTV7,http://183.94.146.79:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0,0.30642
CCTV8,http://120.76.248.139/live/bfgd/4200000066.m3u8,2.29416
CCTV8,http://111.8.242.142:9999/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0,0.21271
CCTV8,http://183.94.146.79:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0,1.52319
CCTV8,http://183.129.255.66:8480/hls/9/index.m3u8,0.76169
CCTV8,http://221.226.51.220:50081/newlive/live/hls/9/live.m3u8,1.31905
CCTV8,http://221.7.49.226:50085/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0,0.97472
CCTV8,http://120.70.60.179:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0,0.41450
CCTV8,http://58.56.162.102:4466/newlive/live/hls/9/live.m3u8,0.56428
CCTV8,http://112.30.73.119:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0,0.41795
CCTV8,http://120.70.60.179:85/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0,0.45164
CCTV9,http://120.70.60.179:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0,0.21795
CCTV9,http://219.147.245.238:25480/newlive/live/hls/10/live.m3u8,0.85642
CCTV9,http://36.136.38.87:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0,0.68300
CCTV9,http://120.70.60.179:85/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0,0.58201
CCTV9,http://74.91.26.218:82/live/cctv9hd.m3u8,3.33301
CCTV9,http://221.7.49.226:50085/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0,0.93342
CCTV9,http://112.30.73.119:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0,0.39883
CCTV9,http://119.62.24.75:50085/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0,0.91557
CCTV9,http://36.136.38.87:85/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0,0.68199
CCTV9,http://111.8.242.127:9999/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0,0.33658
CCTV9,http://183.94.146.79:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0,1.19048
CCTV9,http://120.76.248.139/live/bfgd/4200000128.m3u8,2.23961
CCTV9,http://221.226.51.220:50081/newlive/live/hls/10/live.m3u8,0.28580
CCTV9纪录,http://74.91.26.218:82/live/cctv9hd.m3u8,4.22268
CCTV10,http://36.136.38.87:85/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,0.66004
CCTV10,http://118.122.144.115:8888/newlive/live/hls/11/live.m3u8,0.27664
CCTV10,http://111.8.242.127:9999/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0,0.38350
CCTV10,http://221.226.51.220:50081/newlive/live/hls/11/live.m3u8,1.65080
CCTV10,http://221.7.49.226:50085/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,1.05232
CCTV10,http://183.129.255.66:8480/hls/11/index.m3u8,0.42827
CCTV10,http://153.0.171.163:85/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0,0.55723
CCTV10,http://183.94.146.79:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,1.46494
CCTV10,http://120.70.60.179:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0,0.44685
CCTV10,http://119.62.24.75:50085/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0,1.17026
CCTV10,http://120.76.248.139/live/bfgd/4200000129.m3u8,2.24982
CCTV10,http://36.136.38.87:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,0.67974
CCTV10,http://111.8.242.142:9999/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0,0.94381
CCTV10,http://59.39.89.130:60901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,0.30086
CCTV10,http://120.70.60.179:85/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0,0.57896
CCTV11,http://221.226.51.220:50081/newlive/live/hls/12/live.m3u8,1.45397
CCTV11,http://112.30.73.119:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0,0.38230
CCTV11,http://183.94.146.79:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,1.29607
CCTV11,http://111.8.242.142:9999/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0,0.61519
CCTV11,http://120.76.248.139/live/bfgd/4200000130.m3u8,1.56771
CCTV11,http://36.136.38.87:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.69609
CCTV11,http://111.8.242.127:9999/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0,0.23978
CCTV11,http://1.24.39.180:9003/hls/11/index.m3u8,0.96635
CCTV11,http://118.122.144.115:8888/newlive/live/hls/12/live.m3u8,0.30895
CCTV11,http://112.99.195.122:65000/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.53362
CCTV11,http://36.136.38.87:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.68731
CCTV11戏曲,http://61.178.227.57:9901/tsfile/live/1006_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0,0.64193
CCTV12,http://124.165.251.82:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,0.25962
CCTV12,http://58.56.162.102:4466/newlive/live/hls/13/live.m3u8,0.28872
CCTV12,http://221.226.51.220:50081/newlive/live/hls/13/live.m3u8,1.21369
CCTV12,http://112.99.195.122:65000/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,0.99557
CCTV12,http://1.24.39.180:9003/hls/12/index.m3u8,1.05391
CCTV12,http://183.94.146.79:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,1.20153
CCTV12,http://120.76.248.139/live/bfgd/4200000131.m3u8,2.00972
CCTV12,http://36.136.38.87:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,0.67778
CCTV12,http://61.178.227.57:9901/tsfile/live/0012_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0,0.56770
CCTV12,http://112.30.73.119:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0,0.42543
CCTV12,http://36.136.38.87:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,0.63965
CCTV12,http://183.129.255.66:8480/hls/13/index.m3u8,0.48776
CCTV12,http://74.91.26.218:82/live/cctv12hd.m3u8,3.45076
CCTV12,http://59.39.89.130:60901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,0.35051
CCTV13,http://112.30.73.119:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0,0.25773
CCTV13,http://221.7.49.226:50085/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,0.95242
CCTV13,http://118.122.144.115:8888/newlive/live/hls/14/live.m3u8,0.32749
CCTV13,http://119.62.24.75:50085/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0,1.25295
CCTV13,http://36.136.38.87:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,0.65252
CCTV13,http://120.76.248.139/live/bfgd/4200000067.m3u8,2.10185
CCTV13,https://event.pull.hebtv.com/jishi/cp1.m3u8,1.14701
CCTV13,http://36.136.38.87:85/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,0.69827
CCTV13,http://183.94.146.79:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,0.68916
CCTV13,http://183.129.255.66:8480/hls/14/index.m3u8,0.24453
CCTV13,http://ali-m-l.cztv.com/channels/lantian/channel21/1080p.m3u8,1.09693
CCTV13,http://221.226.51.220:50081/newlive/live/hls/14/live.m3u8,1.55391
CCTV13,http://1.24.39.180:9003/hls/13/index.m3u8,0.84560
CCTV13,http://111.8.242.127:9999/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0,0.29528
CCTV13新闻,http://ali-m-l.cztv.com/channels/lantian/channel21/1080p.m3u8,1.07995
CCTV13新闻,http://120.76.248.139/live/bfgd/4200000067.m3u8,2.20641
CCTV13新闻,http://61.178.227.57:9901/tsfile/live/0013_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0,0.36724
CCTV13新闻,https://event.pull.hebtv.com/jishi/cp1.m3u8,1.09147
CCTV14,http://183.94.146.79:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0,1.52704
CCTV14,http://183.129.255.66:8480/hls/15/index.m3u8,1.01634
CCTV14,https://event.pull.hebtv.com/jishi/cp2.m3u8,1.03407
CCTV14,http://112.30.73.119:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0,0.40553
CCTV14,http://153.0.171.163:85/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0,0.70014
CCTV14,http://119.62.24.75:50085/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0,1.02886
CCTV14,http://221.7.49.226:50085/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0,0.49428
CCTV14,http://1.24.39.180:9003/hls/14/index.m3u8,0.95139
CCTV14,http://111.8.242.127:9999/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0,0.42482
CCTV14,http://36.136.38.87:85/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0,0.68292
CCTV14,http://36.136.38.87:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0,0.67389
CCTV14,http://120.76.248.139/live/bfgd/4200000132.m3u8,2.10342
CCTV14少儿,https://event.pull.hebtv.com/jishi/cp2.m3u8,1.07273
CCTV14少儿,http://61.178.227.57:9901/tsfile/live/1004_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0,0.48632
CCTV15,http://222.169.85.8:9901/tsfile/live/0015_1.m3u8,0.36529
CCTV15,http://36.136.38.87:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0,0.68313
CCTV15,http://111.8.242.127:9999/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0,0.53576
CCTV15,http://112.30.73.119:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0,0.36047
CCTV15,http://153.0.171.163:85/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0,0.71454
CCTV15,http://120.76.248.139/live/bfgd/4200000133.m3u8,2.16792
CCTV15,http://183.129.255.66:8480/hls/16/index.m3u8,0.22766
CCTV15,http://1.24.39.180:9003/hls/15/index.m3u8,1.14501
CCTV15,http://36.136.38.87:85/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0,0.68908
CCTV15音乐,http://120.76.248.139/live/bfgd/4200000133.m3u8,2.29658
CCTV15音乐,http://61.178.227.57:9901/tsfile/live/1000_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0,0.60259
CCTV16,http://221.7.49.226:50085/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0,0.94720
CCTV16,http://219.147.245.238:25480/newlive/live/hls/17/live.m3u8,0.89226
CCTV16,http://1.24.39.180:9003/hls/60/index.m3u8,1.44964
CCTV16,http://183.129.255.66:8480/hls/17/index.m3u8,0.80691
CCTV16,http://lsa.familyds.com:8188/rtp/239.77.0.165:5146,0.63693
CCTV16,http://113.57.140.161:10081/newlive/live/hls/17/live.m3u8,0.62009
CCTV17,http://112.27.5.218:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0,0.36826
CCTV17,https://live.264788.xyz/channel/cctv17?streamid=348c8c0c04a6d2b900e5a3bcb4af8ce1&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,21.17032
CCTV17,http://120.76.248.139/live/bfgd/4200000204.m3u8,2.07232
CCTV17,https://live.264788.xyz/channel/cctv17?streamid=f9c36f1e95b5b35eac89cc89583e7c0a&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,20.95273
CCTV17,http://221.7.175.154:8445/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0,0.78899
CCTV17,http://player.cntv.cn/standard/live_HLSDRM20180524.swf?v=180.171.5.8.9.6.3.9&ChannelID=cctv17&videoTVChannel=cctv17&P2PChannelID=pd://cctv_p2p_cctv17&tai=cctv1&VideoName=cctv1&channelID=cctv17,3.71353
CCTV17,http://1.24.39.180:9003/hls/61/index.m3u8,0.63221
CCTV17,http://183.129.255.66:8480/hls/18/index.m3u8,0.58635
CCTV17,http://119.62.24.75:50085/tsfile/live/0017_4.m3u8?key=txiptv&playlive=0&authid=0,0.62329
CCTV17,http://61.178.227.57:9901/tsfile/live/0142_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0,0.55131
CCTV元宵节晚会,https://res.cctvnews.cctv.com/record/cctv/merge3/2026-03-03T12_00_01Z_2026-03-03T13_56_16Z.m3u8,0.22884
CCTV央视台球,http://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8,0.65909
CCTV-4,http://221.7.175.154:8445/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0,1.02151
CCTV-4,http://120.70.60.179:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0,0.57723
CCTV-4,http://118.122.144.115:8888/newlive/live/hls/4/live.m3u8,0.26792
CCTV-4,http://221.226.51.220:50081/newlive/live/hls/4/live.m3u8,0.21866
央视精品,http://221.7.49.226:50085/tsfile/live/0017_11.m3u8?key=txiptv&playlive=1&authid=0,0.87885
CCTV第一剧场,https://live.264788.xyz/channel/diyijuchang?streamid=e9b0fb1ca135a4aeae12944494883794&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,20.87904
CCTV第一剧场,https://live.264788.xyz/channel/diyijuchang?streamid=d81e188b59ece96b7e8f1ce34aea3ef8&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,19.26715
CCTV8K,http://125.94.244.29:2101/1234.php?id=9&s=9,1.78992
CCTV8K,http://107.150.52.50:82/live/cctv8k.m3u8,6.87337
CCTV怀旧剧场,https://live.264788.xyz/channel/huaijiujuchang?streamid=7e5d1abdddde08f588234f3f640f75ff&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,20.72615
CCTV-10,http://118.122.144.115:8888/newlive/live/hls/11/live.m3u8,0.27936
CCTV-10,http://183.94.146.79:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,0.40353
CCTV-10,http://221.226.51.220:50081/newlive/live/hls/11/live.m3u8,1.59999
CCTV-10,http://120.70.60.179:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0,0.56891
