# Step6: 画面变化与声音筛查后资源
# 生成时间: 2026-04-08 08:08:47
# 资源数量: 1311
# 平均速度: 4.982 MB/s
##################################################

# [其它 SD（412条）] 0.421MB/s
Al Jazeera (1080p),https://live-hls-web-aja-fa.thehlive.com/AJA/index.m3u8

# [其它 高清/HD（158条）] 13.225MB/s
Al Jazeera (1080p),https://live-hls-apps-aja-v3-fa.getaj.net/AJA/index.m3u8

# [其它 高清/HD（158条）] 13.992MB/s
Al Jazeera Arabic (1080p),https://live-hls-web-aja.getaj.net/AJA/index.m3u8

# [其它 高清/HD（158条）] 12.451MB/s
Al Jazeera English (1080p),https://live-hls-web-aje-fa.thehlive.com/AJE/index.m3u8

# [其它 高清/HD（158条）] 13.771MB/s
Al Jazeera English (1080p),https://live-hls-apps-aje-v3-fa.getaj.net/AJE/index.m3u8

# [其它 高清/HD（158条）] 15.403MB/s
Al Jazeera English (1080p),https://live-hls-apps-aje-fa.getaj.net/AJE/index.m3u8

# [其它 高清/HD（158条）] 1.237MB/s
Al Sharqiya Min Kabla (1080p),https://svs.itworkscdn.net/kablatvlive/kabtv1.smil/playlist.m3u8

# [其它 高清/HD（158条）] 1.572MB/s
Al Wousta TV (1080p),https://svs.itworkscdn.net/alwoustalive/alwoustatv.smil/playlist.m3u8

# [其它 高清/HD（158条）] 2.351MB/s
Al-Zahra TV Turkic (1080p) [Not 24/7],https://live.al-zahratv.com/live/playlist.m3u8

# [其它 高清/HD（158条）] 16.918MB/s
Althania (1080p),https://live.kwikmotion.com/syriatv02live/syriatv02.smil/playlist.m3u8

# [欧美 SD（41条）] 18.696MB/s
Always Funny Videos (720p),https://aegis-cloudfront-1.tubi.video/a0713659-0883-4501-9aba-f7e651becae9/playlist.m3u8

# [其它 高清/HD（158条）] 22.876MB/s
América TeVé (1080p),https://live.gideo.video/americateve2/master.m3u8

# [欧美 SD（41条）] 1.136MB/s
Anal fucked,http://ovhv40.twincdn.com/videos/1/1167/1167_720p.mp4

# [欧美 SD（41条）] 1.157MB/s
Anal taboos,http://ovhv39.twincdn.com/videos/18/18666/18666_720p.mp4

# [欧美 SD（41条）] 0.985MB/s
Angel TV Australia (720p),https://janya-digimix.akamaized.net/vglive-sk-310787/australia/ngrp:angelaustralia_all/playlist.m3u8

# [其它 高清/HD（158条）] 2.858MB/s
Asharq Radio (1080p),https://svs.itworkscdn.net/asharqradiovlive/asharqradiov/playlist.m3u8

# [其它 高清/HD（158条）] 0.206MB/s
Astha TV (1080p) [Not 24/7],https://hgmtv.com:19360/asthatv/asthatv.m3u8

# [欧美 高清/HD（15条）] 15.289MB/s
Azteca Internacional (1080p),https://azt-mun.otteravision.com/azt/mun/mun.m3u8

# [其它 SD（412条）] 19.127MB/s
BBC NEW,https://vs-hls-push-ww-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_news_channel_hd/t=3840/v=pv14/b=5070016/main.m3u8

# [卫视 SD（632条）] 0.293MB/s
BTV北京卫视,http://114.241.111.4:85/tsfile/live/16/1016_1.m3u8?key=txiptv

# [其它 SD（412条）] 0.678MB/s
BTV新闻,http://114.241.111.4:85/tsfile/live/24/1024_1.m3u8?key=txiptv

# [其它 高清/HD（158条）] 3.905MB/s
BUTV10 (Boston University) (1080p) [Not 24/7],https://cdnapisec.kaltura.com/p/2184561/sp/218456100/playManifest/entryId/1_68qxw4eu/format/applehttp/a.m3u8

# [其它 高清/HD（158条）] 10.468MB/s
BeIN Sports XTRA (1080p),https://bein-beinxtrasports-firetv.amagi.tv/playlist.m3u8

# [欧美 SD（41条）] 1.163MB/s
Blonde Ungarin,http://ovhv39.twincdn.com/videos/8/8630/8630_720p.mp4

# [欧美 SD（41条）] 1.130MB/s
Brazilian anal experience,http://ovhv40.twincdn.com/videos/prime/00/01/93/70.mp4

# [欧美 SD（41条）] 1.157MB/s
Butt sex with young teen,http://ovhv39.twincdn.com/videos/7/7450/7450_720p.mp4

# [欧美 SD（41条）] 11.986MB/s
CAllStar-天梯,https://www.iesdouyin.com/aweme/v1/play/?video_id=v0200fg10000cisenvvog65r87k65dr0&ratio=720p&line=0

# [白名单] 1.789MB/s
CBS News 24/7 (720p),https://cbsn-us.cbsnstream.cbsnews.com/out/v1/55a8648e8f134e82a470f83d562deeca/master.m3u8

# [白名单] 3.386MB/s
CBS News Baltimore (720p),https://lineup.cbsivideo.com/playout/8877a7d5-b094-4ac8-bc72-75a5fed68e5b/index.m3u8

# [白名单] 9.085MB/s
CBS News Miami (720p),https://cbsn-mia.cbsnstream.cbsnews.com/out/v1/ac174b7938264d24ae27e56f6584bca0/master.m3u8

# [其它 高清/HD（158条）] 0.646MB/s
CCTN 47 (1080p) [Not 24/7],http://122.55.252.134:8443/live/bba5b536faeacb9b56a3239f1ee8e3b3/1.m3u8

# [其它 SD（412条）] 0.255MB/s
CCTV 第一剧场,https://stream1.freetv.fun/082605c18b041701787a8a5628c178edede0874bb6b833775

# [央视 SD（499条）] 0.482MB/s
CCTV+ 1 (600p) [Not 24/7],https://cd-live-stream.news.cctvplus.com/live/smil:CHANNEL1.smil/playlist.m3u8

# [央视 SD（499条）] 0.826MB/s
CCTV+ 2 (600p) [Not 24/7],https://cd-live-stream.news.cctvplus.com/live/smil:CHANNEL2.smil/playlist.m3u8

# [其它 SD（412条）] 0.247MB/s
CCTV-03,https://stream1.freetv.fun/cctv3-39.m3u8

# [其它 SD（412条）] 0.282MB/s
CCTV-06,https://stream1.freetv.fun/cctv6-27.m3u8

# [其它 SD（412条）] 0.256MB/s
CCTV-08,https://stream1.freetv.fun/cctv8-21.m3u8

# [其它 SD（412条）] 0.244MB/s
CCTV-09,https://stream1.freetv.fun/cctv9-43.m3u8

# [其它] 0.514MB/s
CCTV-1,http://118.81.58.30:9003/hls/1/index.m3u8

# [其它] 1.496MB/s
CCTV-1,http://223.95.198.3:8000/hls/1/index.m3u8

# [其它] 0.308MB/s
CCTV-1,http://120.70.60.179:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0

# [其它] 0.862MB/s
CCTV-1,http://183.129.255.66:8480/hls/1/index.m3u8

# [其它] 0.590MB/s
CCTV-10,http://223.95.198.3:8000/hls/10/index.m3u8

# [其它] 0.686MB/s
CCTV-10,http://183.129.255.66:8480/hls/11/index.m3u8

# [其它] 0.286MB/s
CCTV-10,http://120.70.60.179:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0

# [其它] 0.231MB/s
CCTV-10,http://120.202.94.181:9446/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0

# [央视 SD（499条）] 0.359MB/s
CCTV-10,http://119.91.7.169:2026/ysws.php?id=CCTV10

# [其它] 1.319MB/s
CCTV-11,http://223.95.198.3:8000/hls/11/index.m3u8

# [其它] 0.315MB/s
CCTV-11,http://183.223.157.33:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0

# [其它] 0.860MB/s
CCTV-11,http://183.129.255.66:8480/hls/12/index.m3u8

# [其它] 1.286MB/s
CCTV-12,http://223.95.198.3:8000/hls/12/index.m3u8

# [其它] 0.418MB/s
CCTV-12,http://61.178.227.57:9901/tsfile/live/0012_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0

# [其它] 0.236MB/s
CCTV-12,http://120.202.94.181:9446/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0

# [其它] 0.664MB/s
CCTV-12,http://183.129.255.66:8480/hls/13/index.m3u8

# [其它] 1.379MB/s
CCTV-13,http://223.95.198.3:8000/hls/13/index.m3u8

# [其它] 0.762MB/s
CCTV-13,http://183.129.255.66:8480/hls/14/index.m3u8

# [其它] 0.201MB/s
CCTV-13,http://120.202.94.181:9446/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0

# [其它] 0.655MB/s
CCTV-13,http://221.7.49.226:50085/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0

# [其它] 0.911MB/s
CCTV-13FYtv,http://iptv.4666888.xyz/iptv2A.php?id=11

# [央视 SD（499条）] 0.445MB/s
CCTV-13新闻,http://122.5.16.250:8989/tsfile/live/1027_1.m3u8

# [其它] 1.415MB/s
CCTV-14,http://223.95.198.3:8000/hls/14/index.m3u8

# [其它] 0.641MB/s
CCTV-14,http://183.129.255.66:8480/hls/15/index.m3u8

# [其它] 0.551MB/s
CCTV-14,http://221.7.49.226:50085/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0

# [其它] 0.674MB/s
CCTV-14FYtv,http://iptv.4666888.xyz/iptv2A.php?id=12

# [其它] 1.434MB/s
CCTV-15,http://223.95.198.3:8000/hls/15/index.m3u8

# [其它] 0.602MB/s
CCTV-15,http://183.223.157.33:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0

# [其它] 0.248MB/s
CCTV-15,http://120.202.94.181:9446/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0

# [其它] 0.763MB/s
CCTV-15,http://183.129.255.66:8480/hls/16/index.m3u8

# [其它] 0.796MB/s
CCTV-16,http://223.95.198.3:8000/hls/16/index.m3u8

# [其它] 1.077MB/s
CCTV-16,http://39.152.103.17:8089/tsfile/live/1015_1.m3u8

# [其它] 0.856MB/s
CCTV-16,http://183.129.255.66:8480/hls/17/index.m3u8

# [其它] 0.564MB/s
CCTV-16,http://221.7.49.226:50085/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0

# [其它] 0.731MB/s
CCTV-16FYtv,http://iptv.4666888.xyz/iptv2A.php?id=32

# [其它] 0.810MB/s
CCTV-17,http://223.95.198.3:8000/hls/17/index.m3u8

# [其它] 0.437MB/s
CCTV-17,http://61.178.227.57:9901/tsfile/live/0142_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0

# [其它] 0.875MB/s
CCTV-17,http://183.129.255.66:8480/hls/18/index.m3u8

# [其它] 0.745MB/s
CCTV-2,http://183.129.255.66:8480/hls/2/index.m3u8

# [其它] 1.431MB/s
CCTV-2,http://223.95.198.3:8000/hls/2/index.m3u8

# [其它] 0.582MB/s
CCTV-2,http://221.7.49.226:50085/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0

# [其它] 0.199MB/s
CCTV-2,http://120.70.60.179:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0

# [其它] 0.321MB/s
CCTV-2,http://120.202.94.181:9446/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0

# [其它] 1.378MB/s
CCTV-3,http://223.95.198.3:8000/hls/3/index.m3u8

# [其它] 0.291MB/s
CCTV-3,http://120.70.60.179:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0

# [其它] 0.885MB/s
CCTV-3,http://183.129.255.66:8480/hls/3/index.m3u8

# [其它] 1.012MB/s
CCTV-4,http://223.95.198.3:8000/hls/4/index.m3u8

# [其它] 0.256MB/s
CCTV-4,http://120.70.60.179:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0

# [央视 SD（499条）] 0.288MB/s
CCTV-4,http://183.237.240.235:808/hls/5/index.m3u8

# [其它] 0.740MB/s
CCTV-4,http://111.56.90.51/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221226340/1.m3u8?fmt=ts2hls

# [其它] 0.823MB/s
CCTV-5,http://183.129.255.66:8480/hls/5/index.m3u8

# [其它] 1.436MB/s
CCTV-5,http://223.95.198.3:8000/hls/5/index.m3u8

# [其它] 5.227MB/s
CCTV-5,http://74.91.26.218:82/live/cctv5hd.m3u8

# [其它] 0.651MB/s
CCTV-5+,http://61.178.227.57:9901/tsfile/live/0141_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0

# [其它] 0.816MB/s
CCTV-5+,http://183.129.255.66:8480/hls/6/index.m3u8

# [其它] 1.300MB/s
CCTV-5+,http://223.112.114.228:50080/newlive/live/hls/180/live.m3u8

# [央视 SD（499条）] 0.598MB/s
CCTV-5+体育赛事,http://122.5.16.250:8989/tsfile/live/1030_1.m3u8

# [央视 SD（499条）] 0.298MB/s
CCTV-5体育,http://122.5.16.250:8989/tsfile/live/1019_1.m3u8

# [其它] 0.527MB/s
CCTV-6,http://223.95.198.3:8000/hls/6/index.m3u8

# [其它] 0.852MB/s
CCTV-6,http://183.129.255.66:8480/hls/7/index.m3u8

# [其它] 0.590MB/s
CCTV-6,http://221.7.49.226:50085/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0

# [其它] 1.017MB/s
CCTV-7,http://223.95.198.3:8000/hls/7/index.m3u8

# [其它] 0.628MB/s
CCTV-7,http://183.129.255.66:8480/hls/8/index.m3u8

# [其它] 0.562MB/s
CCTV-7,http://221.7.49.226:50085/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0

# [其它] 0.272MB/s
CCTV-7,http://120.70.60.179:85/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0

# [其它] 1.468MB/s
CCTV-8,http://223.95.198.3:8000/hls/8/index.m3u8

# [其它] 0.898MB/s
CCTV-8,http://183.129.255.66:8480/hls/9/index.m3u8

# [其它] 0.218MB/s
CCTV-8,http://120.70.60.179:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0

# [其它] 0.559MB/s
CCTV-8,http://221.7.49.226:50085/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0

# [其它] 1.351MB/s
CCTV-9,http://223.95.198.3:8000/hls/9/index.m3u8

# [其它] 0.799MB/s
CCTV-9,http://183.129.255.66:8480/hls/10/index.m3u8

# [其它] 0.301MB/s
CCTV-9,http://120.70.60.179:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0

# [其它] 2.486MB/s
CCTV-9,http://74.91.26.218:82/live/cctv9hd.m3u8

# [央视 SD（499条）] 0.412MB/s
CCTV1,http://36.136.38.87:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0

# [央视 SD（499条）] 0.561MB/s
CCTV1,http://221.7.49.226:50085/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0

# [央视 SD（499条）] 0.745MB/s
CCTV1,http://183.223.157.33:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0

# [央视 SD（499条）] 0.426MB/s
CCTV1,http://36.136.38.87:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0

# [央视 SD（499条）] 0.570MB/s
CCTV1,http://114.241.111.4:85/tsfile/live/1/1001_1.m3u8?key=txiptv

# [央视 SD（499条）] 0.441MB/s
CCTV1,http://120.202.94.181:9446/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0

# [央视 SD（499条）] 1.482MB/s
CCTV1,http://111.56.90.5/000000000000/5000000004000002226/index.m3u8

# [央视 SD（499条）] 1.180MB/s
CCTV1,http://111.56.90.54/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225920/1.m3u8?fmt=ts2hls$1080p

# [央视 SD（499条）] 0.406MB/s
CCTV1,http://112.99.195.122:65000/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0

# [央视 SD（499条）] 0.621MB/s
CCTV1,http://183.62.8.58:50085/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0

# [央视 SD（499条）] 0.307MB/s
CCTV1,http://219.140.6.129:7777/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0

# [央视 SD（499条）] 0.241MB/s
CCTV1,http://120.70.60.179:85/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0

# [央视 SD（499条）] 0.414MB/s
CCTV1,http://61.184.46.85:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0

# [央视 SD（499条）] 0.532MB/s
CCTV10,http://114.241.111.4:85/tsfile/live/10/1010_1.m3u8?key=txiptv

# [央视 SD（499条）] 0.560MB/s
CCTV10,http://36.136.38.87:85/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0

# [央视 SD（499条）] 0.574MB/s
CCTV10,http://221.7.49.226:50085/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0

# [央视 SD（499条）] 0.823MB/s
CCTV10,http://111.56.90.5/000000000000/5000000004000012827/index.m3u8

# [央视 SD（499条）] 0.622MB/s
CCTV10,http://112.99.195.122:65000/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0

# [央视 SD（499条）] 0.567MB/s
CCTV10,http://153.0.171.163:85/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0

# [央视 SD（499条）] 0.442MB/s
CCTV10科教,http://61.178.227.57:9901/tsfile/live/0010_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0

# [央视 SD（499条）] 0.631MB/s
CCTV11,http://114.241.111.4:85/tsfile/live/11/1011_1.m3u8?key=txiptv

# [央视 SD（499条）] 0.702MB/s
CCTV11,http://111.56.90.5/000000000000/5000000006000040011/index.m3u8

# [央视 SD（499条）] 0.569MB/s
CCTV11,http://36.136.38.87:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0

# [央视 SD（499条）] 0.556MB/s
CCTV11,http://36.136.38.87:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0

# [央视 SD（499条）] 0.584MB/s
CCTV11,http://183.62.8.58:50085/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0

# [央视 SD（499条）] 0.759MB/s
CCTV11,http://112.99.195.122:65000/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0

# [央视 SD（499条）] 0.289MB/s
CCTV11-戏曲,http://119.91.7.169:2026/ysws.php?id=CCTV11

# [央视 SD（499条）] 0.437MB/s
CCTV11戏曲,http://61.178.227.57:9901/tsfile/live/1006_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0

# [其它 SD（412条）] 0.535MB/s
CCTV11科戏曲,http://222.214.208.34:59901/tsfile/live/0011_1.m3u8

# [央视 SD（499条）] 0.642MB/s
CCTV12,http://114.241.111.4:85/tsfile/live/12/1012_1.m3u8?key=txiptv

# [央视 SD（499条）] 0.568MB/s
CCTV12,http://36.136.38.87:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0

# [央视 SD（499条）] 1.712MB/s
CCTV12,http://23.237.228.134/live3/CCTV12.m3u8

# [央视 SD（499条）] 0.334MB/s
CCTV12,http://112.27.235.94:8000/hls/13/index.m3u8

# [央视 SD（499条）] 1.234MB/s
CCTV12,http://111.56.90.5/000000000000/5000000011000031107/index.m3u8

# [央视 SD（499条）] 0.579MB/s
CCTV12,http://36.136.38.87:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0

# [央视 SD（499条）] 0.842MB/s
CCTV12,http://120.211.62.180:8000/hls/12/index.m3u8

# [央视 SD（499条）] 0.369MB/s
CCTV12-社会与法,http://119.91.7.169:2026/ysws.php?id=CCTV12

# [央视 SD（499条）] 0.473MB/s
CCTV12社会与法,http://116.76.254.170:44330/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0

# [其它 SD（412条）] 0.623MB/s
CCTV12社会与法,http://222.214.208.34:59901/tsfile/live/0012_1.m3u8

# [其它 SD（412条）] 0.651MB/s
CCTV12社会与法,http://112.123.243.37:50085/tsfile/live/0013_1.m3u8

# [央视 SD（499条）] 5.204MB/s
CCTV12社会与法,http://74.91.26.218:82/live/cctv12hd.m3u8

# [央视 SD（499条）] 0.612MB/s
CCTV13,http://114.241.111.4:85/tsfile/live/13/1013_1.m3u8?key=txiptv

# [央视 SD（499条）] 0.569MB/s
CCTV13,http://36.136.38.87:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0

# [央视 SD（499条）] 0.856MB/s
CCTV13,http://111.56.90.5/000000000000/5000000005000001827/index.m3u8

# [央视 SD（499条）] 0.546MB/s
CCTV13,http://36.136.38.87:85/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0

# [央视 SD（499条）] 0.309MB/s
CCTV13,http://112.27.235.94:8000/hls/14/index.m3u8

# [央视 SD（499条）] 0.579MB/s
CCTV13,http://183.62.8.58:50085/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0

# [央视 SD（499条）] 0.835MB/s
CCTV13,http://ali-m-l.cztv.com/channels/lantian/channel21/1080p.m3u8

# [央视 SD（499条）] 0.367MB/s
CCTV13-新闻,http://119.91.7.169:2026/ysws.php?id=CCTV13

# [央视 SD（499条）] 0.563MB/s
CCTV13新闻,http://61.178.227.57:9901/tsfile/live/0013_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0

# [央视 SD（499条）] 0.732MB/s
CCTV13新闻,http://116.76.254.170:44330/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0

# [其它 SD（412条）] 0.899MB/s
CCTV13新闻1080p,http://39.152.103.17:8089/tsfile/live/1012_1.m3u8

# [央视 SD（499条）] 0.739MB/s
CCTV14,http://114.241.111.4:85/tsfile/live/14/1014_1.m3u8?key=txiptv

# [央视 SD（499条）] 0.634MB/s
CCTV14,http://183.223.157.33:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0

# [央视 SD（499条）] 0.892MB/s
CCTV14,http://111.56.90.5/000000000000/5000000004000006673/index.m3u8

# [央视 SD（499条）] 0.553MB/s
CCTV14,http://36.136.38.87:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0

# [央视 SD（499条）] 0.547MB/s
CCTV14,http://36.136.38.87:85/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0

# [央视 SD（499条）] 0.635MB/s
CCTV14,http://119.62.24.75:50085/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0

# [央视 SD（499条）] 0.351MB/s
CCTV14-少儿,http://119.91.7.169:2026/ysws.php?id=CCTV14

# [央视 SD（499条）] 0.592MB/s
CCTV14少儿,http://61.178.227.57:9901/tsfile/live/1004_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0

# [央视 SD（499条）] 0.760MB/s
CCTV15,http://114.241.111.4:85/tsfile/live/15/1015_1.m3u8?key=txiptv

# [央视 SD（499条）] 0.586MB/s
CCTV15,http://183.62.8.58:50085/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0

# [央视 SD（499条）] 0.669MB/s
CCTV15,http://111.56.90.5/000000000000/8203666801302077036/index.m3u8

# [央视 SD（499条）] 0.316MB/s
CCTV15,http://36.136.38.87:85/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0

# [央视 SD（499条）] 0.604MB/s
CCTV15音乐,http://61.178.227.57:9901/tsfile/live/1000_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0

# [其它 SD（412条）] 0.435MB/s
CCTV15音乐,http://222.214.208.34:59901/tsfile/live/0015_1.m3u8

# [央视 SD（499条）] 0.794MB/s
CCTV15音乐,http://116.76.254.170:44330/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0

# [央视 SD（499条）] 0.667MB/s
