resource_name,url,speed_mb
CCTV11,http://36.136.38.87:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,1.46824
CCTV11,http://120.202.94.181:9446/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0,1.09491
CCTV11,http://112.27.235.94:8000/hls/12/index.m3u8,1.72298
CCTV11,http://219.140.6.129:7777/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.59190
CCTV11,http://112.99.195.122:65000/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,1.15557
CCTV11,http://112.46.105.20:8009/hls/11/index.m3u8,0.38228
CCTV11,http://61.184.46.85:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.91412
CCTV11戏曲,http://61.178.227.57:9901/tsfile/live/1006_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0,2.82340
CCTV12,http://223.95.198.3:8000/hls/12/index.m3u8,0.31088
CCTV12,http://183.62.8.58:50085/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,1.83827
CCTV12,http://183.129.255.66:8480/hls/13/index.m3u8,2.56875
CCTV12,http://36.136.38.87:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,1.29822
CCTV12,http://61.178.227.57:9901/tsfile/live/0012_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0,5.53611
CCTV12,http://36.136.38.87:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,1.27260
CCTV12,http://120.211.62.180:8000/hls/12/index.m3u8,0.28783
CCTV12,http://120.202.94.181:9446/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0,1.23032
CCTV12,http://112.99.195.122:65000/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,1.12822
CCTV12,http://23.237.228.134/live3/CCTV12.m3u8,0.28899
CCTV12,http://61.184.46.85:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,1.16523
CCTV12,http://112.46.105.20:8009/hls/507/index.m3u8,0.36870
CCTV12,http://112.46.85.60:8009/hls/507/index.m3u8,0.38038
CCTV12,http://112.27.235.94:8000/hls/13/index.m3u8,2.17423
CCTV12,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvMTEvaW5kZXgubTN1OA==,0.26241
CCTV13,http://ali-m-l.cztv.com/channels/lantian/channel21/1080p.m3u8,14.28167
CCTV13,http://223.95.198.3:8000/hls/13/index.m3u8,0.58575
CCTV13,http://183.62.8.58:50085/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,1.34072
CCTV13,http://183.129.255.66:8480/hls/14/index.m3u8,3.79910
CCTV13,http://61.184.46.85:85/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,0.34086
CCTV13,http://36.136.38.87:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,1.62241
CCTV13,http://114.241.107.197:85/tsfile/live/13/1013_1.m3u8?key=txiptv,0.44796
CCTV13,http://36.136.38.87:85/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,1.25191
CCTV13,http://120.202.94.181:9446/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0,1.09267
CCTV13,http://183.234.143.5:85/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0,0.45402
CCTV13,http://112.27.235.94:8000/hls/14/index.m3u8,2.40180
CCTV13,http://59.174.117.160:7777/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,0.63148
CCTV13,http://120.211.62.180:8000/hls/13/index.m3u8,0.50837
CCTV13,http://112.46.105.20:8009/hls/13/index.m3u8,0.45825
CCTV13新闻,http://61.178.227.57:9901/tsfile/live/0013_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0,2.48174
CCTV13新闻,http://116.76.254.170:44330/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0,0.39801
CCTV14,http://223.95.198.3:8000/hls/14/index.m3u8,0.86152
CCTV14,http://183.62.8.58:50085/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0,2.40916
CCTV14,http://112.27.235.94:8000/hls/15/index.m3u8,5.32762
CCTV14,http://114.241.107.197:85/tsfile/live/14/1014_1.m3u8?key=txiptv,0.76730
CCTV14,http://120.202.94.181:9446/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0,0.84524
CCTV14,http://36.136.38.87:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0,0.87350
CCTV14,http://36.136.38.87:85/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0,0.88972
CCTV14,http://183.234.143.5:85/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0,0.23225
CCTV14,http://61.184.46.85:85/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0,1.53073
CCTV14,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvMTMvaW5kZXgubTN1OA==,0.27858
CCTV14,http://59.174.117.160:7777/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0,0.56002
CCTV14少儿,http://61.178.227.57:9901/tsfile/live/1004_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0,5.04093
CCTV14少儿,http://116.76.254.170:44330/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0,0.21094
CCTV15,http://223.95.198.3:8000/hls/15/index.m3u8,0.48053
CCTV15,http://183.62.8.58:50085/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0,1.38432
CCTV15,http://183.129.255.66:8480/hls/16/index.m3u8,6.64112
CCTV15,http://183.223.157.33:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0,0.41445
CCTV15,http://114.241.107.197:85/tsfile/live/15/1015_1.m3u8?key=txiptv,0.67940
CCTV15,http://120.211.62.180:8000/hls/15/index.m3u8,3.16492
CCTV15,http://36.136.38.87:85/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0,0.84804
CCTV15,http://36.136.38.87:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0,1.17255
CCTV15,http://120.202.94.181:9446/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0,1.11485
CCTV15,http://59.174.117.160:7777/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0,0.61271
CCTV15,http://222.169.85.8:9901/tsfile/live/0015_1.m3u8,2.18772
CCTV15,http://183.234.143.5:85/tsfile/live/0015_2.m3u8?key=txiptv&playlive=0&authid=0,0.69946
CCTV15,http://112.46.105.20:8009/hls/15/index.m3u8,0.31892
CCTV15音乐,http://61.178.227.57:9901/tsfile/live/1000_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0,5.46261
CCTV15音乐,http://116.76.254.170:44330/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0,0.54736
CCTV15音乐,http://222.214.208.34:59901/tsfile/live/0015_1.m3u8,5.79003
CCTV16,http://223.95.198.3:8000/hls/16/index.m3u8,5.32188
CCTV16,http://39.152.103.17:8089/tsfile/live/1015_1.m3u8,0.48025
CCTV16,http://183.129.255.66:8480/hls/17/index.m3u8,3.09156
CCTV17,http://223.95.198.3:8000/hls/17/index.m3u8,2.20051
CCTV17,http://183.129.255.66:8480/hls/18/index.m3u8,3.86076
